a0_fplus  a0_fplus  0.000278728272763
a0_fplus  a1_fplus  -0.00601824998224
a0_fplus  a0_f0  0.000142947365993
a0_fplus  a1_f0  -0.004929003882554
a0_fplus  a0_fperp  0.000265464964746
a0_fplus  a1_fperp  -0.005529496222307
a0_fplus  a0_gpp  0.000068961210823
a0_fplus  a1_gplus  -0.001879752024041
a0_fplus  a0_g0  0.000134100837826
a0_fplus  a1_g0  -0.002388621379367
a0_fplus  a1_gperp  -0.002269637347098
a0_fplus  a0_hplus  0.000227010820252
a0_fplus  a1_hplus  -0.004380507594448
a0_fplus  a0_hperp  0.000137899528782
a0_fplus  a1_hperp  -0.00287856357262
a0_fplus  a0_htildepp  0.000055875331164
a0_fplus  a1_htildeplus  -0.00194254377266
a0_fplus  a1_htildeperp  -0.001617830463989
a1_fplus  a0_fplus  -0.00601824998224
a1_fplus  a1_fplus  0.29435598146195
a1_fplus  a0_f0  -0.004433507799519
a1_fplus  a1_f0  0.3117423790301
a1_fplus  a0_fperp  -0.005345753770178
a1_fplus  a1_fperp  0.23506112413196
a1_fplus  a0_gpp  -0.001778032301817
a1_fplus  a1_gplus  0.095259985081662
a1_fplus  a0_g0  -0.002303894384908
a1_fplus  a1_g0  0.088401511897712
a1_fplus  a1_gperp  0.093392413762822
a1_fplus  a0_hplus  -0.005342624608558
a1_fplus  a1_hplus  0.240042486678605
a1_fplus  a0_hperp  -0.003182462942814
a1_fplus  a1_hperp  0.135307548100715
a1_fplus  a0_htildepp  -0.001414915736213
a1_fplus  a1_htildeplus  0.075064942428478
a1_fplus  a1_htildeperp  0.072273270739737
a0_f0  a0_fplus  0.000142947365993
a0_f0  a1_fplus  -0.004433507799519
a0_f0  a0_f0  0.000157309017926
a0_f0  a1_f0  -0.005372000612478
a0_f0  a0_fperp  0.000134953816209
a0_f0  a1_fperp  -0.003849989636848
a0_f0  a0_gpp  0.000066246604926
a0_f0  a1_gplus  -0.002160274030846
a0_f0  a0_g0  0.000077227898361
a0_f0  a1_g0  -0.001964670449924
a0_f0  a1_gperp  -0.002155112862859
a0_f0  a0_hplus  0.000120420980102
a0_f0  a1_hplus  -0.003493765190076
a0_f0  a0_hperp  0.000082536798679
a0_f0  a1_hperp  -0.002201956483404
a0_f0  a0_htildepp  0.000055771628133
a0_f0  a1_htildeplus  -0.001770270082568
a0_f0  a1_htildeperp  -0.001764078338257
a1_f0  a0_fplus  -0.004929003882554
a1_f0  a1_fplus  0.3117423790301
a1_f0  a0_f0  -0.005372000612478
a1_f0  a1_f0  0.37010762156412
a1_f0  a0_fperp  -0.004259421748719
a1_f0  a1_fperp  0.24445928262069
a1_f0  a0_gpp  -0.002023631524483
a1_f0  a1_gplus  0.11433058845654
a1_f0  a0_g0  -0.001876033428649
a1_f0  a1_g0  0.096363838003857
a1_f0  a1_gperp  0.107203431905175
a1_f0  a0_hplus  -0.004581725268051
a1_f0  a1_hplus  0.261279163282095
a1_f0  a0_hperp  -0.002865016571775
a1_f0  a1_hperp  0.14582559869482
a1_f0  a0_htildepp  -0.001641711787339
a1_f0  a1_htildeplus  0.085222601434368
a1_f0  a1_htildeperp  0.086388395224854
a0_fperp  a0_fplus  0.000265464964746
a0_fperp  a1_fplus  -0.005345753770178
a0_fperp  a0_f0  0.000134953816209
a0_fperp  a1_f0  -0.004259421748719
a0_fperp  a0_fperp  0.000653872098389
a0_fperp  a1_fperp  -0.01439080600851
a0_fperp  a0_gpp  0.00008603128692
a0_fperp  a1_gplus  -0.002163552006242
a0_fperp  a0_g0  0.000188108722753
a0_fperp  a1_g0  -0.00308446250191
a0_fperp  a1_gperp  -0.002702992800797
a0_fperp  a0_hplus  0.000360772331211
a0_fperp  a1_hplus  -0.006404827648843
a0_fperp  a0_hperp  0.000198637376033
a0_fperp  a1_hperp  -0.003961085818292
a0_fperp  a0_htildepp  0.000071094877815
a0_fperp  a1_htildeplus  -0.002320773539179
a0_fperp  a1_htildeperp  -0.001867538415784
a1_fperp  a0_fplus  -0.005529496222307
a1_fperp  a1_fplus  0.23506112413196
a1_fperp  a0_f0  -0.003849989636848
a1_fperp  a1_f0  0.24445928262069
a1_fperp  a0_fperp  -0.01439080600851
a1_fperp  a1_fperp  0.71909067975466
a1_fperp  a0_gpp  -0.002105693247146
a1_fperp  a1_gplus  0.10627916592975
a1_fperp  a0_g0  -0.002952827461635
a1_fperp  a1_g0  0.10230415690374
a1_fperp  a1_gperp  0.104161426643575
a1_fperp  a0_hplus  -0.008679232449939
a1_fperp  a1_hplus  0.378587908856175
a1_fperp  a0_hperp  -0.004719027078978
a1_fperp  a1_hperp  0.19392125063463
a1_fperp  a0_htildepp  -0.001716478042339
a1_fperp  a1_htildeplus  0.085875569835574
a1_fperp  a1_htildeperp  0.080687338830377
a0_gpp  a0_fplus  0.000068961210823
a0_gpp  a1_fplus  -0.001778032301817
a0_gpp  a0_f0  0.000066246604926
a0_gpp  a1_f0  -0.002023631524483
a0_gpp  a0_fperp  0.00008603128692
a0_gpp  a1_fperp  -0.002105693247146
a0_gpp  a0_gpp  0.000073183268932
a0_gpp  a1_gplus  -0.002231787195388
a0_gpp  a0_g0  0.000077603526761
a0_gpp  a1_g0  -0.001911806141057
a0_gpp  a1_gperp  -0.002256782028349
a0_gpp  a0_hplus  0.000074050437812
a0_gpp  a1_hplus  -0.001782951276206
a0_gpp  a0_hperp  0.000053591866821
a0_gpp  a1_hperp  -0.001246360471363
a0_gpp  a0_htildepp  0.00004740616037
a0_gpp  a1_htildeplus  -0.001415555820396
a0_gpp  a1_htildeperp  -0.001410448441238
a1_gplus  a0_fplus  -0.001879752024041
a1_gplus  a1_fplus  0.095259985081662
a1_gplus  a0_f0  -0.002160274030846
a1_gplus  a1_f0  0.11433058845654
a1_gplus  a0_fperp  -0.002163552006242
a1_gplus  a1_fperp  0.10627916592975
a1_gplus  a0_gpp  -0.002231787195388
a1_gplus  a1_gplus  0.12759242109954
a1_gplus  a0_g0  -0.001949330170718
a1_gplus  a1_g0  0.103294349628785
a1_gplus  a1_gperp  0.11836641890763
a1_gplus  a0_hplus  -0.00211519673911
a1_gplus  a1_hplus  0.104095260823115
a1_gplus  a0_hperp  -0.001430338268516
a1_gplus  a1_hperp  0.06179473695051
a1_gplus  a0_htildepp  -0.001365488061747
a1_gplus  a1_htildeplus  0.062767621037795
a1_gplus  a1_htildeperp  0.064835356618871
a0_g0  a0_fplus  0.000134100837826
a0_g0  a1_fplus  -0.002303894384908
a0_g0  a0_f0  0.000077227898361
a0_g0  a1_f0  -0.001876033428649
a0_g0  a0_fperp  0.000188108722753
a0_g0  a1_fperp  -0.002952827461635
a0_g0  a0_gpp  0.000077603526761
a0_g0  a1_gplus  -0.001949330170718
a0_g0  a0_g0  0.000203134926806
a0_g0  a1_g0  -0.003232692724177
a0_g0  a1_gperp  -0.002495293081611
a0_g0  a0_hplus  0.000149258029239
a0_g0  a1_hplus  -0.001850203422132
a0_g0  a0_hperp  0.000098036826546
a0_g0  a1_hperp  -0.00163845562221
a0_g0  a0_htildepp  0.000052027259748
a0_g0  a1_htildeplus  -0.001671860001639
a0_g0  a1_htildeperp  -0.001408992872541
a1_g0  a0_fplus  -0.002388621379367
a1_g0  a1_fplus  0.088401511897712
a1_g0  a0_f0  -0.001964670449924
a1_g0  a1_f0  0.096363838003857
a1_g0  a0_fperp  -0.00308446250191
a1_g0  a1_fperp  0.10230415690374
a1_g0  a0_gpp  -0.001911806141057
a1_g0  a1_gplus  0.103294349628785
a1_g0  a0_g0  -0.003232692724177
a1_g0  a1_g0  0.1098580959773
a1_g0  a1_gperp  0.1012627847979
a1_g0  a0_hplus  -0.002728040668316
a1_g0  a1_hplus  0.090939498322221
a1_g0  a0_hperp  -0.001757198519562
a1_g0  a1_hperp  0.057981078865572
a1_g0  a0_htildepp  -0.001201821537022
a1_g0  a1_htildeplus  0.055995717191834
a1_g0  a1_htildeperp  0.054673822488325
a1_gperp  a0_fplus  -0.002269637347098
a1_gperp  a1_fplus  0.093392413762822
a1_gperp  a0_f0  -0.002155112862859
a1_gperp  a1_f0  0.107203431905175
a1_gperp  a0_fperp  -0.002702992800797
a1_gperp  a1_fperp  0.104161426643575
a1_gperp  a0_gpp  -0.002256782028349
a1_gperp  a1_gplus  0.11836641890763
a1_gperp  a0_g0  -0.002495293081611
a1_gperp  a1_g0  0.1012627847979
a1_gperp  a1_gperp  0.13054924950228
a1_gperp  a0_hplus  -0.002450606280477
a1_gperp  a1_hplus  0.095116712310965
a1_gperp  a0_hperp  -0.001682495718548
a1_gperp  a1_hperp  0.061336310686525
a1_gperp  a0_htildepp  -0.001360831287698
a1_gperp  a1_htildeplus  0.064155219757893
a1_gperp  a1_htildeperp  0.064276939917503
a0_hplus  a0_fplus  0.000227010820252
a0_hplus  a1_fplus  -0.005342624608558
a0_hplus  a0_f0  0.000120420980102
a0_hplus  a1_f0  -0.004581725268051
a0_hplus  a0_fperp  0.000360772331211
a0_hplus  a1_fperp  -0.008679232449939
a0_hplus  a0_gpp  0.000074050437812
a0_hplus  a1_gplus  -0.00211519673911
a0_hplus  a0_g0  0.000149258029239
a0_hplus  a1_g0  -0.002728040668316
a0_hplus  a1_gperp  -0.002450606280477
a0_hplus  a0_hplus  0.000920803625086
a0_hplus  a1_hplus  -0.026069312065536
a0_hplus  a0_hperp  0.000282586531549
a0_hplus  a1_hperp  -0.00730756838052
a0_hplus  a0_htildepp  0.000083723688781
a0_hplus  a1_htildeplus  -0.002961371813144
a0_hplus  a1_htildeperp  -0.002467981848589
a1_hplus  a0_fplus  -0.004380507594448
a1_hplus  a1_fplus  0.240042486678605
a1_hplus  a0_f0  -0.003493765190076
a1_hplus  a1_f0  0.261279163282095
a1_hplus  a0_fperp  -0.006404827648843
a1_hplus  a1_fperp  0.378587908856175
a1_hplus  a0_gpp  -0.001782951276206
a1_hplus  a1_gplus  0.104095260823115
