a0_fplus  0.81034719382496
a1_fplus  -4.7475223120166
a2_fplus  0.78618045366394
a0_f0  0.73889965204015
a1_f0  -4.5633603364873
a2_f0  2.7050827605253
a0_fperp  1.0939236137642
a1_fperp  -6.4413374884146
a2_fperp  2.3161239651561
a0_gpp  0.68483287500112
a1_gplus  -4.3788469218438
a2_gplus  1.2813964795243
a0_g0  0.74078109306203
a1_g0  -4.3860778472363
a2_g0  1.3375076880839
a1_gperp  -4.6270436667368
a2_gperp  1.6143367954872
a0_hplus  0.9667548449495
a1_hplus  -4.5258487059913
a2_hplus  2.2006397796195
a0_hperp  0.70523090818177
a1_hperp  -4.1050056861915
a2_hperp  3.0100069327034
a0_htildepp  0.67634410223996
a1_htildeplus  -4.3634169053067
a2_htildeplus  2.2739145887034
a1_htildeperp  -4.5543008546876
a2_htildeperp  3.0850613280819
